DOI,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization 
10.1002-14651858.CD004391.pub2,9,4,5,5,22,2
10.1002-14651858.CD002924.pub2,4,3,5,3,23,3
10.1002-14651858.CD002978.pub2,6,0,7,5,14,3
10.1002-14651858.CD001720.pub2,2,0,5,6,10,1
10.1002-14651858.CD001776.pub2,5,1,6,3,14,5
10.1002-14651858.CD003775.pub2,7,0,8,2,20,6
10.1002-14651858.CD000211.pub2,5,4,5,4,17,2
10.1002-14651858.CD001057.pub2,7,1,8,4,15,2
10.1002-14651858.CD004168.pub2,10,3,3,8,22,4
10.1002-14651858.CD004180.pub2,11,1,13,5,26,7
10.1002-14651858.CD001108.pub2,2,1,1,6,4,4
10.1002-14651858.CD000377.pub2,5,3,5,2,13,4
10.1002-14651858.CD004964,3,2,2,7,14,1
10.1002-14651858.CD004990,6,1,4,3,21,4
10.1002-14651858.CD003470.pub2,4,2,6,2,14,3
10.1002-14651858.CD004218.pub2,1,1,0,0,2,0
10.1002-14651858.CD004327.pub2,5,2,5,5,17,10
10.1002-14651858.CD003341.pub2,10,1,9,7,25,7
10.1002-14651858.CD001857.pub2,8,4,5,6,20,1
10.1002-14651858.CD000162.pub2,4,5,4,3,14,1
10.1002-14651858.CD002045.pub2,11,2,6,7,23,9
10.1002-14651858.CD003445.pub2,3,0,3,1,14,2
10.1002-14651858.CD003269.pub2,9,1,1,9,16,3
10.1002-14651858.CD003118.pub2,7,1,2,2,12,4
10.1002-14651858.CD001328.pub2,2,0,8,3,12,7
10.1002-14651858.CD000177.pub2,5,4,7,4,17,2
10.1002-14651858.CD001209.pub2,4,1,5,3,8,5
10.1002-14651858.CD004804,11,2,8,15,37,15
10.1002-14651858.CD004574.pub2,13,3,9,7,35,12
10.1002-14651858.CD004220.pub2,5,0,6,1,15,10
10.1002-14651858.CD004302.pub2,8,0,6,2,23,2
10.1002-14651858.CD004217.pub2,12,8,19,8,33,6
10.1002-14651858.CD004208.pub2,8,2,5,1,16,2
10.1002-14651858.CD003996.pub2,4,4,5,2,15,3
10.1002-14651858.CD004291.pub2,3,1,4,3,9,1
10.1002-14651858.CD000058.pub2,5,4,5,3,13,3
10.1002-14651858.CD002904.pub2,6,2,7,1,18,6
10.1002-14651858.CD002276.pub2,9,0,7,0,13,3
10.1002-14651858.CD002801.pub2,5,1,4,4,14,8
10.1002-14651858.CD003765.pub2,3,2,6,0,11,7
10.1002-14651858.CD004481.pub2,6,2,6,1,16,5
10.1002-14651858.CD000096.pub2,6,2,9,3,22,6
10.1002-14651858.CD003009.pub2,3,2,3,8,11,2
10.1002-14651858.CD003538.pub2,4,3,2,5,9,5
10.1002-14651858.CD004109.pub2,2,1,3,6,10,1
10.1002-14651858.CD000185.pub2,4,5,9,6,23,7
10.1002-14651858.CD001784.pub2,3,1,3,3,12,7
10.1002-14651858.CD003208.pub2,5,4,0,6,14,1
10.1002-14651858.CD004411.pub2,2,1,9,5,25,5
10.1002-14651858.CD004050.pub2,4,1,2,2,10,7
10.1002-14651858.CD003466.pub2,4,3,9,4,19,7
10.1002-14651858.CD004166.pub2,4,2,6,6,10,6
10.1002-14651858.CD003140.pub2,5,1,7,4,12,5
10.1002-14651858.CD004079.pub2,4,1,7,1,20,7
10.1002-14651858.CD003710.pub2,3,1,4,1,15,1
10.1002-14651858.CD001774.pub2,22,6,24,23,49,5
10.1002-14651858.CD000967.pub2,1,0,8,3,15,4
10.1002-14651858.CD002055.pub2,7,2,6,4,17,2
10.1002-14651858.CD002101.pub2,9,3,8,4,17,9
10.1002-14651858.CD000390.pub2,7,2,15,9,26,4
10.1002-14651858.CD003667.pub2,7,3,4,2,29,12
10.1002-14651858.CD004062.pub2,4,1,6,4,11,5
10.1002-14651858.CD004748,7,0,2,3,22,2
10.1002-14651858.CD004727.pub2,6,0,6,3,16,5
10.1002-14651858.CD004335.pub2,5,0,5,4,15,3
10.1002-14651858.CD001384.pub2,3,2,5,1,13,6
10.1002-14651858.CD003114.pub2,12,9,24,17,45,7
10.1002-14651858.CD003545.pub2,5,0,4,6,10,1
10.1002-14651858.CD003764.pub2,4,0,5,3,12,7
10.1002-14651858.CD002299.pub2,16,6,4,7,25,7
10.1002-14651858.CD002781.pub2,6,3,7,3,16,2
10.1002-14651858.CD002780.pub2,9,2,10,4,14,1
10.1002-14651858.CD002848.pub2,3,1,3,2,10,0
10.1002-14651858.CD001308.pub2,10,4,7,6,15,9
10.1002-14651858.CD005246,7,1,11,6,18,4
10.1002-14651858.CD003789.pub2,9,0,5,3,20,1
10.1002-14651858.CD003554.pub2,4,1,6,3,20,5
10.1002-14651858.CD004325.pub2,9,0,4,8,28,14
10.1002-14651858.CD004137.pub3,1,2,8,3,8,1
10.1002-14651858.CD003885.pub2,7,5,5,8,30,6
10.1002-14651858.CD003683.pub2,4,2,7,5,16,3
10.1002-14651858.CD003693.pub2,2,3,6,4,15,6
10.1002-14651858.CD004049.pub2,5,1,1,3,3,4
10.1002-14651858.CD000353.pub2,8,3,3,9,26,7
10.1002-14651858.CD003858.pub2,4,1,1,3,15,5
10.1002-14651858.CD003057.pub2,5,2,4,2,14,2
10.1002-14651858.CD004395.pub2,6,0,4,0,19,5
10.1002-14651858.CD003955.pub2,5,0,7,6,22,2
10.1002-14651858.CD003958.pub2,5,2,5,2,17,7
10.1002-14651858.CD004436.pub2,7,0,1,6,18,5
10.1002-14651858.CD003954.pub2,12,4,27,4,38,11
10.1002-14651858.CD003978.pub2,8,1,6,7,27,8
10.1002-14651858.CD004244.pub2,5,1,1,3,13,5
10.1002-14651858.CD003918.pub2,8,1,3,3,16,3
10.1002-14651858.CD003628.pub2,5,5,7,0,13,4
10.1002-14651858.CD000201.pub2,6,0,3,1,18,4
10.1002-14651858.CD002802.pub2,6,0,3,6,20,12
10.1002-14651858.CD003133.pub2,10,1,4,15,33,7
10.1002-14651858.CD003656.pub2,5,1,6,6,32,9
10.1002-14651858.CD001217,4,1,8,5,16,7
10.1002-14651858.CD004668,6,3,10,10,18,5
10.1002-14651858.CD003012.pub2,4,2,1,5,9,0
10.1002-14651858.CD001011,7,2,7,1,12,4
10.1002-14651858.CD004423,5,2,3,5,18,1
10.1002-14651858.CD004511,2,1,14,4,16,7
10.1002-14651858.CD004410,2,1,2,0,9,4
10.1002-14651858.CD004503.pub2,7,6,10,8,47,15
10.1002-14651858.CD003744,7,2,6,3,15,5
10.1002-14651858.CD004522,14,9,20,13,43,11
10.1002-14651858.CD003798.pub2,5,2,10,3,20,4
10.1002-14651858.CD001115,6,3,2,2,18,5
10.1002-14651858.CD004000,3,1,4,4,18,3
10.1002-14651858.CD001125,6,1,1,3,19,5
10.1002-14651858.CD002307,5,1,5,3,16,4
10.1002-14651858.CD003340,5,2,7,3,17,6
10.1002-14651858.CD003399,8,1,3,5,12,6
10.1002-14651858.CD003312,10,2,3,5,18,6
10.1002-14651858.CD003391,1,0,1,0,6,2
10.1002-14651858.CD003270.pub2,7,3,1,2,14,6
10.1002-14651858.CD003574.pub2,9,4,3,6,20,8
10.1002-14651858.CD004094.pub2,9,1,14,4,24,2
10.1002-14651858.CD004358.pub2,3,0,0,1,16,3
10.1002-14651858.CD002037,5,4,4,4,20,6
10.1002-14651858.CD003485,4,5,7,4,17,9
10.1002-14651858.CD000565,18,7,13,11,53,7
10.1002-14651858.CD003275,7,3,3,3,15,6
10.1002-14651858.CD001332,6,0,3,2,17,5
10.1002-14651858.CD003716,7,1,9,5,16,7
10.1002-14651858.CD003665,7,5,6,7,26,4
10.1002-14651858.CD000301,3,2,2,1,16,3
10.1002-14651858.CD002782,5,2,9,5,13,1
10.1002-14651858.CD001297,4,4,4,5,14,3
10.1002-14651858.CD004497.pub2,7,2,4,1,19,9
10.1002-14651858.CD000435,9,0,2,6,18,3
10.1002-14651858.CD004393,4,3,8,1,18,12
10.1002-14651858.CD003846,1,1,0,0,2,2
10.1002-14651858.CD004443,8,2,5,13,17,2
10.1002-14651858.CD002208,12,0,17,10,44,30
10.1002-14651858.CD003931,4,1,5,4,16,0
10.1002-14651858.CD002247,9,1,13,5,32,3
10.1002-14651858.CD003734,5,2,6,6,11,8
10.1002-14651858.CD004110,4,2,11,2,12,4
10.1002-14651858.CD002863,4,5,4,3,18,2
10.1002-14651858.CD003071,8,5,8,4,26,5
10.1002-14651858.CD003066,9,3,9,9,24,8
10.1002-14651858.CD000412.pub2,3,3,3,3,24,8
10.1002-14651858.CD004169.pub2,8,1,2,10,19,6
10.1002-14651858.CD000008.pub2,7,2,2,3,22,11
10.1002-14651858.CD003108,6,2,8,2,22,3
10.1002-14651858.CD003293,8,0,3,1,13,2
10.1002-14651858.CD003197,3,0,2,5,11,3
10.1002-14651858.CD003273,6,2,1,1,11,4
10.1002-14651858.CD001394,12,0,11,3,29,15
10.1002-14651858.CD003608,5,1,3,4,14,4
10.1002-14651858.CD001366,6,2,3,5,23,1
10.1002-14651858.CD004032,5,1,3,1,9,3
10.1002-14651858.CD004047,10,4,1,2,17,5
10.1002-14651858.CD001458,2,4,2,2,16,2
10.1002-14651858.CD003672,5,3,5,1,22,5
10.1002-14651858.CD001244,15,2,7,17,47,5
10.1002-14651858.CD001242,6,1,8,2,14,3
10.1002-14651858.CD003570,3,3,6,2,15,2
10.1002-14651858.CD003535,10,1,5,8,24,4
10.1002-14651858.CD004353,4,0,7,6,20,2
10.1002-14651858.CD002880,7,1,3,3,23,9
10.1002-14651858.CD004394,3,0,5,1,16,9
10.1002-14651858.CD002936,3,3,3,3,9,2
10.1002-14651858.CD004341.pub2,8,2,4,7,20,4
10.1002-14651858.CD003158,9,3,7,3,24,8
10.1002-14651858.CD000016,2,1,1,4,2,3
10.1002-14651858.CD000218,3,0,1,3,7,2
10.1002-14651858.CD002194,5,2,10,2,12,9
10.1002-14651858.CD002168,7,1,3,6,16,5
10.1002-14651858.CD002179,8,1,4,2,20,6
10.1002-14651858.CD002747,20,3,13,10,63,14
10.1002-14651858.CD001301,1,0,1,1,10,4
10.1002-14651858.CD002853,3,1,7,5,17,5
10.1002-14651858.CD003373,15,8,7,17,47,18
10.1002-14651858.CD003387,3,1,3,7,19,13
10.1002-14651858.CD003465,7,2,6,2,18,3
10.1002-14651858.CD003467,5,1,3,5,20,5
10.1002-14651858.CD003390,12,3,3,7,13,4
10.1002-14651858.CD004377,9,0,2,7,16,4
10.1002-14651858.CD003482,4,3,3,3,27,4
10.1002-14651858.CD003286,4,1,3,3,19,2
10.1002-14651858.CD001998,7,3,4,4,13,5
10.1002-14651858.CD003580,3,2,3,2,18,2
10.1002-14651858.CD003593,3,2,3,4,15,2
10.1002-14651858.CD003688,3,0,2,0,11,5
10.1002-14651858.CD003670,8,2,6,5,29,9
10.1002-14651858.CD000440,3,1,0,3,7,3
10.1002-14651858.CD000143,5,2,4,5,21,5
10.1002-14651858.CD000314,5,3,6,0,16,9
10.1002-14651858.CD004031,7,2,1,2,18,10
10.1002-14651858.CD001474,13,8,13,5,33,3
10.1002-14651858.CD004674.pub2,4,3,2,3,12,3
10.1002-14651858.CD004252,6,3,9,2,12,4
10.1002-14651858.CD004264,0,0,0,0,1,0
10.1002-14651858.CD004258,7,1,1,1,14,6
10.1002-14651858.CD002999,7,2,5,2,16,8
10.1002-14651858.CD002147,8,3,9,5,22,6
10.1002-14651858.CD002278,5,4,3,6,14,1
10.1002-14651858.CD003750,5,1,11,3,11,2
10.1002-14651858.CD001785,14,0,16,0,42,6
10.1002-14651858.CD002132,2,3,8,2,14,0
10.1002-14651858.CD003803,12,2,3,11,6,4
10.1002-14651858.CD003763,16,2,10,6,50,24
10.1002-14651858.CD003745,6,6,11,5,19,1
10.1002-14651858.CD003900,2,0,5,2,13,3
10.1002-14651858.CD004171,5,1,3,4,16,0
10.1002-14651858.CD001166,5,3,3,12,20,3
10.1002-14651858.CD004016,5,4,3,3,7,5
10.1002-14651858.CD001144,8,2,4,2,21,5
10.1002-14651858.CD003361,9,3,7,1,18,2
10.1002-14651858.CD003383,8,1,2,2,15,3
10.1002-14651858.CD003468,6,2,9,2,12,2
10.1002-14651858.CD003081,1,0,3,2,5,2
10.1002-14651858.CD003986.pub2,5,2,2,3,12,1
10.1002-14651858.CD002031,6,3,5,15,32,3
10.1002-14651858.CD001806,11,3,4,4,18,2
10.1002-14651858.CD003247,9,4,7,3,13,5
10.1002-14651858.CD003253,4,2,4,4,17,2
10.1002-14651858.CD003219,3,0,11,1,17,5
10.1002-14651858.CD003119,4,0,3,1,19,6
10.1002-14651858.CD003110,4,2,8,3,11,1
10.1002-14651858.CD003161,3,1,6,5,12,1
10.1002-14651858.CD000442,3,1,2,5,12,5
10.1002-14651858.CD000148,4,1,4,6,13,4
10.1002-14651858.CD000109,4,1,2,3,14,5
10.1002-14651858.CD000137,5,4,0,5,13,4
10.1002-14651858.CD001285,3,1,4,2,8,2
10.1002-14651858.CD004023,4,1,3,6,20,6
10.1002-14651858.CD004058,4,5,6,7,17,7
10.1002-14651858.CD004056,5,4,9,3,14,6
10.1002-14651858.CD004040,4,1,6,1,11,6
10.1002-14651858.CD003966,5,2,5,3,15,6
10.1002-14651858.CD003572,7,2,3,3,20,4
10.1002-14651858.CD004207,7,5,10,5,22,4
10.1002-14651858.CD002925,4,2,2,7,12,2
10.1002-14651858.CD002886,4,2,5,4,24,7
10.1002-14651858.CD003404,3,1,4,5,10,3
10.1002-14651858.CD002296,2,0,2,2,11,1
10.1002-14651858.CD003933,8,2,3,8,20,3
10.1002-14651858.CD003242,6,6,7,4,26,5
10.1002-14651858.CD003902,3,0,3,3,12,2
10.1002-14651858.CD001435,6,0,8,3,16,8
10.1002-14651858.CD002275,6,1,11,7,37,4
10.1002-14651858.CD003152,5,0,6,3,19,6
10.1002-14651858.CD001900,8,2,2,5,9,3
10.1002-14651858.CD003268,3,1,3,4,11,3
10.1002-14651858.CD001330,7,2,6,4,15,4
10.1002-14651858.CD003551,9,5,11,18,28,1
10.1002-14651858.CD000305,3,4,7,5,12,2
10.1002-14651858.CD001263,0,0,0,0,0,0
10.1002-14651858.CD002770,5,0,3,2,18,6
10.1002-14651858.CD003867,5,0,7,4,12,2
10.1002-14651858.CD003913,5,0,2,3,15,5
10.1002-14651858.CD000326,4,2,9,3,29,15
10.1002-14651858.CD003037.pub2,6,3,9,2,13,8
10.1002-14651858.CD001041,7,1,2,4,13,2
10.1002-14651858.CD002992,2,0,2,4,15,1
10.1002-14651858.CD003157,7,0,4,1,20,8
10.1002-14651858.CD002227,4,4,4,3,11,5
10.1002-14651858.CD003936,1,1,1,0,6,3
10.1002-14651858.CD003204,5,2,7,7,28,4
10.1002-14651858.CD003849,8,2,6,5,22,1
10.1002-14651858.CD002166,2,0,3,2,18,3
10.1002-14651858.CD003735,7,2,6,4,17,5
10.1002-14651858.CD001773,3,5,5,1,16,6
10.1002-14651858.CD003785,3,0,7,2,11,5
10.1002-14651858.CD003787,3,0,5,4,17,1
10.1002-14651858.CD001707,2,2,3,1,12,4
10.1002-14651858.CD003901,3,0,7,1,16,10
10.1002-14651858.CD004107,4,1,4,7,19,10
10.1002-14651858.CD001117,3,0,5,6,10,10
10.1002-14651858.CD002872,4,1,3,4,22,5
10.1002-14651858.CD001495,5,3,8,11,18,5
10.1002-14651858.CD003326,7,3,7,1,12,1
10.1002-14651858.CD003320,7,2,3,0,16,5
10.1002-14651858.CD003052,7,1,3,8,17,8
10.1002-14651858.CD002047,10,2,16,22,64,12
10.1002-14651858.CD003484,8,2,13,4,39,4
10.1002-14651858.CD002112,11,4,11,9,44,9
10.1002-14651858.CD003254,11,4,9,5,14,4
10.1002-14651858.CD003213,6,2,4,1,23,6
10.1002-14651858.CD003172,4,0,4,13,30,1
10.1002-14651858.CD003516,4,4,7,3,19,10
10.1002-14651858.CD003642.pub2,6,2,2,7,23,5
10.1002-14651858.CD003671,6,3,7,9,20,8
10.1002-14651858.CD003692,4,2,5,4,19,7
10.1002-14651858.CD000147,3,0,6,3,26,5
10.1002-14651858.CD000223,7,6,5,4,12,3
10.1002-14651858.CD003043,2,2,6,1,10,4
10.1002-14651858.CD002068,6,2,4,5,16,2
10.1002-14651858.CD003493,6,1,12,3,17,8
10.1002-14651858.CD002210,8,3,5,3,17,4
10.1002-14651858.CD001745,1,1,5,3,12,2
10.1002-14651858.CD002152,0,0,0,0,0,0
10.1002-14651858.CD002158,3,1,1,4,12,4
10.1002-14651858.CD002852,10,3,8,5,31,8
10.1002-14651858.CD002804,3,3,3,6,23,5
10.1002-14651858.CD000373,7,1,3,5,8,3
10.1002-14651858.CD002873,5,0,3,3,15,3
10.1002-14651858.CD002973,5,1,8,3,16,9
10.1002-14651858.CD003042.pub2,4,2,7,3,13,6
10.1002-14651858.CD003153,4,1,3,5,23,5
10.1002-14651858.CD003403,1,1,2,5,20,3
10.1002-14651858.CD000560,5,1,6,5,10,3
10.1002-14651858.CD003687,8,0,10,9,40,19
10.1002-14651858.CD003676,0,0,0,0,1,0
10.1002-14651858.CD003673,2,0,2,1,20,6
10.1002-14651858.CD001520,7,2,6,6,15,4
10.1002-14651858.CD000370,5,3,6,4,19,5
10.1002-14651858.CD002305,6,1,6,7,23,6
10.1002-14651858.CD001427,2,1,2,2,21,7
10.1002-14651858.CD001231,5,1,1,2,18,3
10.1002-14651858.CD000098,5,2,2,2,16,6
10.1002-14651858.CD001357,4,0,2,4,6,3
10.1002-14651858.CD001531,7,6,7,5,15,7
10.1002-14651858.CD000283,7,3,3,5,21,7
10.1002-14651858.CD002826,7,1,9,4,22,10
10.1002-14651858.CD002891,14,0,8,6,30,7
10.1002-14651858.CD004721,8,1,3,8,18,9
10.1002-14651858.CD000506,4,3,6,6,18,9
10.1002-14651858.CD002272,8,1,6,5,16,9
10.1002-14651858.CD002165,5,0,4,5,15,2
10.1002-14651858.CD002123,4,2,3,3,14,4
10.1002-14651858.CD002170,3,1,0,4,16,1
10.1002-14651858.CD001183,0,2,4,3,8,2
10.1002-14651858.CD002867,9,4,17,5,29,12
10.1002-14651858.CD000121,10,3,5,6,14,5
10.1002-14651858.CD002847,1,0,2,2,8,6
10.1002-14651858.CD003939,4,2,1,4,6,5
10.1002-14651858.CD001924,4,3,2,3,20,2
10.1002-14651858.CD003198,6,1,7,6,13,3
10.1002-14651858.CD001821,8,1,3,0,12,3
10.1002-14651858.CD003255,1,0,3,1,10,4
10.1002-14651858.CD000389,1,4,3,2,11,5
10.1002-14651858.CD000134,8,3,4,10,14,3
10.1002-14651858.CD000102,1,2,3,4,28,9
10.1002-14651858.CD003530,6,1,3,2,11,0
10.1002-14651858.CD003527,2,1,1,0,3,0
10.1002-14651858.CD003537,0,0,3,0,5,0
10.1002-14651858.CD001074,4,3,2,2,12,0
10.1002-14651858.CD001005,2,2,3,4,18,8
10.1002-14651858.CD002976,1,1,1,0,5,3
10.1002-14651858.CD003129,7,0,1,6,12,2
10.1002-14651858.CD000036,5,1,5,3,12,3
10.1002-14651858.CD002133,4,2,4,0,14,5
10.1002-14651858.CD002195,8,3,6,4,15,5
10.1002-14651858.CD002155,2,1,0,1,3,1
10.1002-14651858.CD000048,4,2,7,2,15,2
10.1002-14651858.CD002087,2,0,2,2,8,1
10.1002-14651858.CD004018,2,0,7,4,11,2
10.1002-14651858.CD001493,2,1,2,3,13,3
10.1002-14651858.CD003385,7,1,4,2,13,7
10.1002-14651858.CD003393,12,0,8,6,23,2
10.1002-14651858.CD000464,8,3,7,9,19,3
10.1002-14651858.CD000460,3,0,2,2,2,1
10.1002-14651858.CD000970,3,2,3,2,13,6
10.1002-14651858.CD003159,11,1,7,7,24,8
10.1002-14651858.CD002079,6,0,4,4,14,5
10.1002-14651858.CD002002,5,4,9,2,24,4
10.1002-14651858.CD003183,7,2,4,5,25,8
10.1002-14651858.CD000225,5,1,3,2,5,4
10.1002-14651858.CD000424,12,2,9,6,21,5
10.1002-14651858.CD000369,2,3,6,4,28,8
10.1002-14651858.CD000308,4,5,1,7,14,6
10.1002-14651858.CD003602,9,2,1,10,13,3
10.1002-14651858.CD001467,10,2,6,10,34,3
10.1002-14651858.CD000094,6,3,2,6,13,6
10.1002-14651858.CD001075,4,3,7,2,15,4
10.1002-14651858.CD001078,4,3,1,11,23,6
10.1002-14651858.CD001072,7,3,5,1,17,1
10.1002-14651858.CD001076,3,1,10,2,16,5
10.1002-14651858.CD001070,4,2,2,5,16,5
10.1002-14651858.CD002900,8,1,9,3,18,10
10.1002-14651858.CD003201,1,2,4,6,12,7
10.1002-14651858.CD003250,5,0,5,3,18,4
10.1002-14651858.CD002197,6,0,17,12,24,5
10.1002-14651858.CD001148,2,4,1,4,24,7
10.1002-14651858.CD001143,12,2,9,4,27,7
10.1002-14651858.CD000936,4,1,5,3,26,5
10.1002-14651858.CD002040,3,0,3,0,6,6
10.1002-14651858.CD000546.pub2,5,2,1,5,10,2
10.1002-14651858.CD002775,7,1,2,3,19,5
10.1002-14651858.CD001360,6,2,5,4,12,7
10.1002-14651858.CD000234,3,0,0,2,8,4
10.1002-14651858.CD003013,10,4,5,5,31,13
10.1002-14651858.CD002883,3,0,1,3,13,0
10.1002-14651858.CD002270,5,1,4,0,22,8
10.1002-14651858.CD002231,4,0,3,1,7,3
10.1002-14651858.CD001738,2,1,0,1,15,3
10.1002-14651858.CD001741,7,0,6,1,14,3
10.1002-14651858.CD001749,4,0,3,2,13,4
10.1002-14651858.CD002163,2,2,3,5,16,6
10.1002-14651858.CD002162,2,0,4,3,10,5
10.1002-14651858.CD002246,5,1,10,2,17,4
10.1002-14651858.CD002803,5,6,5,5,17,7
10.1002-14651858.CD001142,5,2,6,3,15,5
10.1002-14651858.CD001498,5,1,4,2,18,5
10.1002-14651858.CD001499,5,1,4,5,19,7
10.1002-14651858.CD003092,9,1,6,4,21,4
10.1002-14651858.CD003098,9,2,11,6,41,13
10.1002-14651858.CD003093,7,1,4,4,10,4
10.1002-14651858.CD003080,7,2,4,7,20,11
10.1002-14651858.CD003015,6,3,16,10,24,3
10.1002-14651858.CD003103,6,1,7,6,16,4
10.1002-14651858.CD002061,4,1,2,2,19,9
10.1002-14651858.CD002056,4,2,8,0,15,2
10.1002-14651858.CD001997,2,2,2,2,18,8
10.1002-14651858.CD002085,4,4,3,2,12,7
10.1002-14651858.CD001697,7,1,2,2,21,6
10.1002-14651858.CD002060,10,1,0,6,19,0
10.1002-14651858.CD001740,4,4,3,2,12,1
10.1002-14651858.CD002138,6,6,3,3,10,3
10.1002-14651858.CD002160,7,3,1,5,17,2
10.1002-14651858.CD002178,2,2,6,1,15,3
10.1002-14651858.CD002816,13,6,14,10,44,13
10.1002-14651858.CD002875,3,3,8,4,10,2
10.1002-14651858.CD001932,4,3,7,7,10,4
10.1002-14651858.CD000500,11,5,11,6,31,13
10.1002-14651858.CD001873,9,2,4,6,11,1
10.1002-14651858.CD001968,7,1,2,1,15,4
10.1002-14651858.CD000561,4,1,4,4,8,2
10.1002-14651858.CD001516,19,2,17,20,68,12
10.1002-14651858.CD001517,7,2,14,11,54,6
10.1002-14651858.CD001518,15,2,14,14,59,10
10.1002-14651858.CD001519,16,1,14,13,55,12
10.1002-14651858.CD000405,7,1,6,1,19,3
10.1002-14651858.CD003571,1,2,2,1,7,2
10.1002-14651858.CD000427,4,2,5,2,16,9
10.1002-14651858.CD002988,1,1,2,3,9,3
10.1002-14651858.CD002881,4,4,2,5,14,1
10.1002-14651858.CD002984,8,4,4,10,15,2
10.1002-14651858.CD002989,5,2,8,4,22,2
10.1002-14651858.CD002943,2,1,2,3,16,3
10.1002-14651858.CD000075,7,1,7,3,17,5
10.1002-14651858.CD002180,4,0,0,1,13,2
10.1002-14651858.CD002154,10,1,3,5,9,3
10.1002-14651858.CD002849,2,3,2,1,7,1
10.1002-14651858.CD001157,2,1,5,2,14,3
10.1002-14651858.CD002862,12,3,5,6,21,6
10.1002-14651858.CD002864,4,1,5,3,10,2
10.1002-14651858.CD001461,5,1,1,5,14,1
10.1002-14651858.CD002760,7,1,3,3,12,3
10.1002-14651858.CD002762,6,0,5,3,10,2
10.1002-14651858.CD001940,9,3,3,5,23,4
10.1002-14651858.CD001945,0,0,1,0,0,0
10.1002-14651858.CD001986,8,1,5,4,15,6
10.1002-14651858.CD001921,5,2,9,5,29,5
10.1002-14651858.CD001331,18,2,13,6,66,17
10.1002-14651858.CD001419,4,1,5,4,19,6
10.1002-14651858.CD001283,2,1,1,6,14,2
10.1002-14651858.CD001296,7,4,5,7,13,3
10.1002-14651858.CD002776,3,1,4,3,22,2
10.1002-14651858.CD001460,13,1,4,8,26,2
10.1002-14651858.CD001481,4,3,8,5,15,5
10.1002-14651858.CD001695,6,5,7,9,15,5
10.1002-14651858.CD001698,5,3,10,4,17,5
10.1002-14651858.CD002825,2,2,2,2,7,3
10.1002-14651858.CD002985,5,3,4,4,20,1
10.1002-14651858.CD000950,3,0,4,2,14,4
10.1002-14651858.CD000959,4,0,1,2,12,3
10.1002-14651858.CD001015,2,1,3,4,12,3
10.1002-14651858.CD002987,2,1,0,4,10,2
10.1002-14651858.CD002993,3,3,3,5,18,3
10.1002-14651858.CD002254,5,1,3,2,23,1
10.1002-14651858.CD002242,4,1,6,3,10,8
10.1002-14651858.CD002215,8,1,3,4,10,12
10.1002-14651858.CD002731,2,1,5,1,9,2
10.1002-14651858.CD001473,0,0,0,0,0,0
10.1002-14651858.CD000212,4,1,4,4,15,1
10.1002-14651858.CD000968,0,0,1,0,1,1
10.1002-14651858.CD002039,3,0,6,4,8,2
10.1002-14651858.CD002038,5,1,13,2,11,0
10.1002-14651858.CD001966,7,4,4,5,11,6
10.1002-14651858.CD000359,5,3,6,4,21,3
10.1002-14651858.CD001030,8,1,4,4,11,3
10.1002-14651858.CD001036,5,2,2,3,11,2
10.1002-14651858.CD002146,4,0,8,2,15,0
10.1002-14651858.CD002174,4,2,2,4,10,2
10.1002-14651858.CD002259,14,3,11,13,57,9
10.1002-14651858.CD002139,11,7,3,7,19,6
10.1002-14651858.CD002734,3,4,4,2,9,1
10.1002-14651858.CD001131,4,4,10,2,17,4
10.1002-14651858.CD002048,6,2,7,7,20,3
10.1002-14651858.CD002036,4,0,2,3,11,4
10.1002-14651858.CD003271,4,2,3,3,18,2
10.1002-14651858.CD002113,6,1,4,6,14,6
10.1002-14651858.CD002261,13,2,13,14,65,9
10.1002-14651858.CD000966,0,0,0,0,0,1
10.1002-14651858.CD001987.pub2,11,1,12,3,30,12
10.1002-14651858.CD001107,7,0,3,3,15,4
10.1002-14651858.CD001163,0,0,1,0,1,0
10.1002-14651858.CD001219,3,4,5,3,13,9
10.1002-14651858.CD001913,19,6,8,10,34,7
10.1002-14651858.CD001983,9,0,7,4,24,1
10.1002-14651858.CD001971,4,0,3,4,18,5
10.1002-14651858.CD001545,5,2,7,2,19,1
10.1002-14651858.CD001490,5,4,6,4,13,5
10.1002-14651858.CD001443,6,1,7,6,20,1
10.1002-14651858.CD002153,9,4,10,8,26,2
10.1002-14651858.CD002879,4,0,2,3,11,2
10.1002-14651858.CD001874,3,3,3,2,15,4
10.1002-14651858.CD001805,6,1,2,5,18,5
10.1002-14651858.CD003274,2,0,1,1,4,1
10.1002-14651858.CD001950,10,3,5,5,17,3
10.1002-14651858.CD001856,6,2,4,7,15,7
10.1002-14651858.CD001855,5,0,6,2,11,0
10.1002-14651858.CD002080,8,3,9,4,10,3
10.1002-14651858.CD000531,4,0,2,3,18,5
10.1002-14651858.CD001475,12,3,9,4,29,2
10.1002-14651858.CD001362,0,0,0,0,1,0
10.1002-14651858.CD001164,0,0,1,0,0,0
10.1002-14651858.CD001687,1,0,1,0,3,0
10.1002-14651858.CD001684,15,4,10,6,45,11
10.1002-14651858.CD000972,4,2,8,2,26,1
10.1002-14651858.CD001984,5,0,3,2,12,3
