DOI,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization 
10.1002-14651858.CD009403.pub2,26,2,41,14,100,43
10.1002-14651858.CD010139.pub2,31,2,31,9,91,20
10.1002-14651858.CD006962.pub2,21,4,41,23,120,23
10.1002-14651858.CD007028.pub3,9,5,17,14,65,25
10.1002-14651858.CD010533.pub2,32,6,29,32,99,26
10.1002-14651858.CD004376.pub3,20,4,33,23,145,71
10.1002-14651858.CD011447,21,6,43,24,82,23
10.1002-14651858.CD002898.pub5,12,4,35,5,77,25
10.1002-14651858.CD004875.pub5,12,1,16,6,60,11
10.1002-14651858.CD010534.pub2,13,1,55,35,114,86
10.1002-14651858.CD011209.pub2,19,1,42,24,93,29
10.1002-14651858.CD010225.pub2,25,3,34,42,114,54
10.1002-14651858.CD008081.pub3,36,4,33,24,119,31
10.1002-14651858.CD003353.pub2,20,5,19,17,62,21
10.1002-14651858.CD007103.pub3,7,1,27,17,82,36
10.1002-14651858.CD010269.pub2,12,1,32,20,82,39
10.1002-14651858.CD010757.pub2,11,3,24,15,64,25
10.1002-14651858.CD011254.pub2,25,2,32,21,85,27
10.1002-14651858.CD006898.pub4,6,2,13,12,49,8
10.1002-14651858.CD010266.pub2,16,0,24,17,60,16
10.1002-14651858.CD008403.pub3,19,4,23,14,66,19
10.1002-14651858.CD008345.pub2,31,3,46,21,126,50
10.1002-14651858.CD008366.pub3,35,0,38,17,121,41
10.1002-14651858.CD010206.pub2,20,3,29,18,73,25
10.1002-14651858.CD006678.pub2,26,8,25,20,137,54
10.1002-14651858.CD010640.pub2,29,5,34,15,102,45
10.1002-14651858.CD008743.pub3,4,1,20,8,44,22
10.1002-14651858.CD005073.pub4,33,9,46,25,129,41
10.1002-14651858.CD007174.pub2,18,5,32,19,74,35
10.1002-14651858.CD004504.pub4,17,4,26,13,71,32
10.1002-14651858.CD009742.pub2,20,1,41,23,133,46
10.1002-14651858.CD009298.pub2,13,0,23,4,40,23
10.1002-14651858.CD009543.pub3,17,1,19,4,44,18
10.1002-14651858.CD006942.pub3,17,1,28,12,76,47
10.1002-14651858.CD010404.pub2,9,0,26,6,61,26
10.1002-14651858.CD010308.pub2,24,5,34,22,113,46
10.1002-14651858.CD010846.pub2,10,7,23,16,49,19
10.1002-14651858.CD010976.pub2,26,3,47,17,112,58
10.1002-14651858.CD010258.pub2,34,7,39,15,99,54
10.1002-14651858.CD011431,11,3,28,7,68,14
10.1002-14651858.CD008146.pub2,15,2,23,13,76,21
10.1002-14651858.CD010729.pub2,16,0,17,8,54,15
10.1002-14651858.CD009217.pub3,20,4,31,18,97,18
10.1002-14651858.CD009457.pub2,12,1,13,15,53,18
10.1002-14651858.CD010565.pub2,16,2,16,17,29,15
10.1002-14651858.CD011335.pub2,22,3,27,8,79,40
10.1002-14651858.CD008203.pub3,15,1,22,11,54,18
10.1002-14651858.CD008353.pub2,8,2,16,11,31,14
10.1002-14651858.CD001756.pub6,16,2,17,9,52,26
10.1002-14651858.CD010028.pub2,8,2,27,11,46,18
10.1002-14651858.CD001488.pub5,12,1,11,7,60,26
10.1002-14651858.CD009897.pub2,7,2,10,4,38,26
10.1002-14651858.CD005947.pub4,4,1,14,9,47,21
10.1002-14651858.CD006215.pub4,5,0,9,7,24,6
10.1002-14651858.CD007366.pub2,23,2,32,21,102,44
10.1002-14651858.CD002054.pub3,7,2,19,7,56,32
10.1002-14651858.CD003520.pub3,27,3,37,9,78,31
10.1002-14651858.CD004019.pub4,29,1,22,11,85,38
10.1002-14651858.CD001941.pub3,20,1,33,10,90,44
10.1002-14651858.CD005999.pub2,23,3,21,11,65,34
10.1002-14651858.CD004508.pub4,17,3,19,12,74,35
10.1002-14651858.CD007041.pub4,8,1,11,13,23,11
10.1002-14651858.CD002027.pub2,14,1,29,10,45,14
10.1002-14651858.CD011273.pub2,8,3,24,9,59,29
10.1002-14651858.CD009281.pub3,16,0,27,19,92,21
10.1002-14651858.CD005975.pub3,19,2,29,24,95,26
10.1002-14651858.CD006254.pub2,15,2,30,13,76,22
10.1002-14651858.CD010468.pub2,13,1,31,17,88,25
10.1002-14651858.CD006902.pub3,28,8,36,28,108,40
10.1002-14651858.CD005046.pub3,16,0,10,3,68,19
10.1002-14651858.CD003162.pub3,20,0,23,6,83,32
10.1002-14651858.CD010590.pub2,23,2,50,16,88,21
10.1002-14651858.CD002944.pub2,20,1,29,8,90,27
10.1002-14651858.CD009516.pub2,18,3,16,7,54,27
10.1002-14651858.CD010405.pub2,20,3,26,18,93,31
10.1002-14651858.CD000503.pub3,21,3,18,12,51,13
10.1002-14651858.CD010401.pub2,17,1,14,11,61,13
10.1002-14651858.CD010623.pub2,13,3,28,13,61,30
10.1002-14651858.CD006991.pub2,24,1,30,11,87,30
10.1002-14651858.CD003020.pub3,9,2,26,15,103,65
10.1002-14651858.CD008324.pub3,27,3,44,20,112,55
10.1002-14651858.CD006108.pub4,22,2,24,10,72,36
10.1002-14651858.CD004287.pub4,19,7,23,17,67,31
10.1002-14651858.CD009177.pub2,23,2,26,14,77,23
10.1002-14651858.CD009848.pub2,24,4,44,30,134,47
10.1002-14651858.CD006938.pub3,13,3,29,21,57,12
10.1002-14651858.CD004800.pub3,12,2,21,12,71,25
10.1002-14651858.CD011298.pub2,16,5,37,20,84,26
10.1002-14651858.CD007450.pub2,22,3,19,16,74,13
10.1002-14651858.CD007403.pub3,26,1,38,15,79,20
10.1002-14651858.CD007218.pub3,17,0,20,22,89,29
10.1002-14651858.CD010144.pub2,21,1,28,12,111,57
10.1002-14651858.CD008194.pub3,10,4,13,12,60,41
10.1002-14651858.CD007044.pub3,28,1,21,5,78,18
10.1002-14651858.CD010699.pub2,20,2,40,16,87,29
10.1002-14651858.CD010018.pub2,11,2,23,13,63,15
10.1002-14651858.CD011234.pub2,23,3,33,27,124,57
10.1002-14651858.CD008550.pub2,47,3,42,19,177,51
10.1002-14651858.CD001831.pub5,19,1,21,14,79,16
10.1002-14651858.CD008721.pub2,26,5,41,20,115,27
10.1002-14651858.CD009949.pub2,15,1,30,16,80,45
10.1002-14651858.CD002745.pub4,14,2,27,5,52,14
10.1002-14651858.CD006640.pub3,19,10,34,22,91,25
10.1002-14651858.CD010254.pub2,14,1,17,7,80,13
10.1002-14651858.CD000011.pub4,8,4,29,21,90,36
10.1002-14651858.CD006990.pub2,7,0,9,7,28,13
10.1002-14651858.CD009535.pub2,11,1,15,3,49,11
10.1002-14651858.CD009892.pub2,23,2,27,11,89,27
10.1002-14651858.CD001802.pub3,36,5,32,21,157,32
10.1002-14651858.CD010232.pub2,18,8,55,32,114,50
10.1002-14651858.CD006594.pub3,8,1,32,10,60,45
10.1002-14651858.CD008811.pub3,19,2,22,11,76,19
10.1002-14651858.CD009948.pub2,14,0,25,15,99,27
10.1002-14651858.CD006137.pub2,27,0,40,12,134,31
10.1002-14651858.CD010457.pub2,11,1,33,15,121,47
10.1002-14651858.CD001236.pub2,16,0,16,7,46,18
10.1002-14651858.CD009519.pub2,22,5,53,30,111,35
10.1002-14651858.CD009735.pub2,29,6,25,20,73,32
10.1002-14651858.CD011370,12,2,19,6,50,15
10.1002-14651858.CD003458.pub5,9,0,26,7,49,18
10.1002-14651858.CD004954.pub3,10,4,12,15,51,16
10.1002-14651858.CD009414.pub3,11,0,29,8,59,22
10.1002-14651858.CD010820.pub2,20,5,33,24,95,44
10.1002-14651858.CD010933.pub2,10,0,11,9,31,18
10.1002-14651858.CD006206.pub4,9,2,18,8,48,16
10.1002-14651858.CD009317.pub2,29,5,62,15,126,51
10.1002-14651858.CD007879.pub3,3,1,8,8,22,13
10.1002-14651858.CD003528.pub2,21,1,42,8,109,60
10.1002-14651858.CD010628.pub2,21,4,49,19,117,54
10.1002-14651858.CD008877.pub2,14,5,36,18,77,26
10.1002-14651858.CD006904.pub3,19,4,23,12,75,32
10.1002-14651858.CD010374.pub2,10,4,8,3,31,5
10.1002-14651858.CD007772.pub3,11,4,16,7,48,15
10.1002-14651858.CD010208.pub2,11,0,28,18,81,18
10.1002-14651858.CD010130.pub2,18,6,25,25,120,31
10.1002-14651858.CD010704.pub2,15,6,43,20,99,34
10.1002-14651858.CD010389.pub2,20,3,26,16,93,34
10.1002-14651858.CD011142.pub2,35,4,42,26,135,47
10.1002-14651858.CD009708.pub2,17,0,34,14,94,40
10.1002-14651858.CD008046.pub4,23,4,33,13,119,44
10.1002-14651858.CD010340.pub2,12,5,34,24,104,53
10.1002-14651858.CD005048.pub4,14,4,31,5,49,29
10.1002-14651858.CD008129.pub2,15,6,27,12,83,32
10.1002-14651858.CD006482.pub4,6,0,17,13,51,10
10.1002-14651858.CD003039.pub2,15,2,23,18,89,37
10.1002-14651858.CD010236.pub2,38,7,24,13,136,28
10.1002-14651858.CD009439.pub2,10,2,39,26,85,38
10.1002-14651858.CD010385.pub2,39,2,47,15,143,48
10.1002-14651858.CD001807.pub2,19,2,35,13,108,33
10.1002-14651858.CD008889.pub2,17,0,25,13,55,17
10.1002-14651858.CD008825.pub2,21,1,20,10,62,17
10.1002-14651858.CD000039.pub3,12,6,37,11,83,18
10.1002-14651858.CD007482.pub3,20,1,23,10,73,39
10.1002-14651858.CD008953.pub2,21,1,34,16,137,49
10.1002-14651858.CD011336,15,0,38,22,105,45
10.1002-14651858.CD007461.pub3,4,2,18,16,39,16
10.1002-14651858.CD007909.pub4,5,0,9,4,26,8
10.1002-14651858.CD009066.pub2,12,3,21,16,80,37
10.1002-14651858.CD009990.pub2,18,4,18,17,63,27
10.1002-14651858.CD005578.pub2,14,2,25,16,90,23
10.1002-14651858.CD007744.pub2,35,4,43,19,116,33
10.1002-14651858.CD008369.pub2,15,1,21,12,54,16
10.1002-14651858.CD000112.pub3,6,1,16,3,29,10
10.1002-14651858.CD010660.pub2,36,6,39,17,122,40
10.1002-14651858.CD004638.pub3,26,5,40,18,106,35
10.1002-14651858.CD004904.pub3,4,1,8,6,23,5
10.1002-14651858.CD005475.pub2,27,1,20,17,83,27
10.1002-14651858.CD010382.pub2,17,6,32,21,78,33
10.1002-14651858.CD005979.pub2,17,7,36,13,106,40
10.1002-14651858.CD005622.pub4,13,2,22,15,62,11
10.1002-14651858.CD005430.pub3,15,2,25,23,89,25
10.1002-14651858.CD009272.pub2,11,0,17,9,60,17
10.1002-14651858.CD007890.pub3,9,6,19,11,49,21
10.1002-14651858.CD007861.pub2,20,6,28,14,100,36
10.1002-14651858.CD009817.pub2,5,0,22,8,44,9
10.1002-14651858.CD006077.pub3,18,8,35,14,144,44
10.1002-14651858.CD004837.pub3,34,0,30,24,105,47
10.1002-14651858.CD006986.pub3,12,1,16,11,72,21
10.1002-14651858.CD005584.pub3,20,5,36,17,71,27
10.1002-14651858.CD008487.pub2,24,3,37,6,65,26
10.1002-14651858.CD000169.pub3,16,2,46,20,100,36
10.1002-14651858.CD009942.pub2,18,2,22,9,102,32
10.1002-14651858.CD007238.pub2,22,4,19,19,78,48
10.1002-14651858.CD002109.pub4,17,0,26,15,80,21
10.1002-14651858.CD009701.pub2,14,4,28,12,89,31
10.1002-14651858.CD007563.pub3,12,0,29,10,65,19
10.1002-14651858.CD006881.pub2,17,5,19,15,55,14
10.1002-14651858.CD005189.pub4,11,3,20,13,62,17
10.1002-14651858.CD009886.pub2,12,2,22,10,51,14
10.1002-14651858.CD009928.pub2,10,4,13,10,41,27
10.1002-14651858.CD009369.pub2,24,1,17,10,69,37
10.1002-14651858.CD005125.pub4,7,4,22,9,39,14
10.1002-14651858.CD004075.pub4,18,2,25,16,99,37
10.1002-14651858.CD008887.pub2,15,3,36,15,121,40
10.1002-14651858.CD011323,27,0,38,13,125,39
10.1002-14651858.CD010209.pub2,16,3,18,9,50,24
10.1002-14651858.CD008446.pub3,18,2,15,6,72,13
10.1002-14651858.CD010626.pub2,15,6,25,11,52,19
10.1002-14651858.CD008760.pub2,15,4,26,16,116,27
10.1002-14651858.MR000035.pub2,29,8,60,20,112,35
10.1002-14651858.CD005590.pub3,15,1,21,4,65,21
10.1002-14651858.CD011324,28,4,40,13,128,61
10.1002-14651858.CD010828.pub2,19,0,18,14,72,28
10.1002-14651858.CD008306.pub3,22,6,29,9,72,40
10.1002-14651858.CD007595.pub3,13,1,33,13,56,18
10.1002-14651858.CD010543.pub2,10,4,27,16,53,21
10.1002-14651858.CD011018.pub2,26,7,25,12,78,25
10.1002-14651858.CD010544.pub2,8,3,24,18,59,39
10.1002-14651858.CD005515.pub3,20,4,14,8,45,13
10.1002-14651858.CD004013.pub4,37,1,24,18,126,27
10.1002-14651858.CD010273.pub2,8,7,18,14,35,20
10.1002-14651858.CD011003.pub2,25,1,37,19,91,29
10.1002-14651858.CD006595.pub3,21,6,17,5,65,28
10.1002-14651858.CD003257.pub5,7,0,16,7,81,12
10.1002-14651858.CD006997.pub2,11,1,38,17,94,29
10.1002-14651858.CD010509.pub2,16,1,40,14,106,28
10.1002-14651858.CD002063.pub6,22,0,24,14,102,25
10.1002-14651858.CD006601.pub4,24,3,45,18,105,22
10.1002-14651858.CD001478.pub6,10,3,23,13,74,12
10.1002-14651858.CD003115.pub4,15,1,39,15,121,44
10.1002-14651858.CD009083.pub2,21,3,34,15,73,21
10.1002-14651858.CD007669.pub2,12,0,41,11,82,47
10.1002-14651858.CD011230.pub2,20,4,31,22,117,26
10.1002-14651858.CD006452.pub4,10,3,27,14,86,19
10.1002-14651858.CD008990.pub3,12,2,24,8,78,13
10.1002-14651858.CD004070.pub3,10,1,24,7,45,17
10.1002-14651858.CD007084.pub2,27,13,36,20,149,53
10.1002-14651858.CD004961.pub4,11,2,16,9,81,29
10.1002-14651858.CD009803.pub2,15,5,22,24,98,38
10.1002-14651858.CD002018.pub2,26,6,40,26,130,36
10.1002-14651858.CD009166.pub2,21,1,30,8,68,11
10.1002-14651858.CD003723.pub3,27,0,27,6,89,30
10.1002-14651858.CD010191.pub2,11,7,25,22,64,31
10.1002-14651858.CD008638.pub2,13,5,32,13,88,36
10.1002-14651858.CD010050.pub2,19,5,28,28,105,42
10.1002-14651858.CD002303.pub3,12,1,15,10,88,31
10.1002-14651858.CD001273.pub3,13,1,16,6,46,14
10.1002-14651858.CD007641.pub3,8,3,33,13,65,54
10.1002-14651858.CD006119.pub3,9,2,13,11,59,23
10.1002-14651858.CD007291.pub3,14,4,18,20,59,23
10.1002-14651858.CD010796.pub2,10,3,8,8,22,12
10.1002-14651858.CD010047.pub2,16,0,15,3,39,19
10.1002-14651858.CD003170.pub4,20,3,24,14,53,28
10.1002-14651858.CD006779.pub2,23,0,19,14,108,35
10.1002-14651858.CD000026.pub2,13,1,18,6,38,13
10.1002-14651858.CD010328.pub2,22,3,38,16,96,27
10.1002-14651858.CD006424.pub3,26,2,25,12,96,39
10.1002-14651858.CD002033.pub2,18,1,17,6,46,15
10.1002-14651858.CD000239.pub2,22,2,23,10,52,10
10.1002-14651858.CD006647.pub4,19,3,27,8,85,30
10.1002-14651858.CD000969.pub2,11,1,14,6,45,12
10.1002-14651858.CD007601.pub4,19,0,17,18,84,37
10.1002-14651858.CD000963.pub3,28,1,36,23,122,36
10.1002-14651858.CD008973.pub2,11,0,20,20,67,30
10.1002-14651858.CD006870.pub3,9,0,22,7,77,20
10.1002-14651858.CD009372.pub2,10,5,25,10,56,21
10.1002-14651858.CD009126.pub2,14,5,36,14,71,30
10.1002-14651858.CD003256.pub2,11,2,24,10,83,20
10.1002-14651858.CD009227.pub2,11,0,12,10,46,17
10.1002-14651858.CD001288.pub4,17,2,32,9,100,46
10.1002-14651858.CD009993.pub2,21,3,35,17,140,44
10.1002-14651858.CD010052.pub2,8,0,18,11,66,6
10.1002-14651858.CD009592.pub2,24,5,15,7,59,16
10.1002-14651858.CD010652.pub2,23,0,19,16,83,25
10.1002-14651858.CD010761.pub2,10,2,11,10,35,12
10.1002-14651858.CD006567.pub3,23,1,31,9,75,30
10.1002-14651858.CD006618.pub3,29,3,32,7,86,19
10.1002-14651858.CD000103.pub2,11,0,18,7,56,24
10.1002-14651858.CD006884.pub3,26,2,26,15,111,37
10.1002-14651858.CD011275,22,5,68,18,139,69
10.1002-14651858.CD004173.pub4,12,2,14,8,37,9
10.1002-14651858.CD009096.pub2,19,5,25,16,86,25
10.1002-14651858.CD003109.pub3,10,1,17,7,48,13
10.1002-14651858.CD008945.pub2,22,4,17,7,77,25
10.1002-14651858.CD002913.pub3,34,0,31,18,128,36
10.1002-14651858.CD010076.pub2,15,3,34,22,107,24
10.1002-14651858.CD005098.pub3,27,1,23,16,108,27
10.1002-14651858.CD006620.pub5,5,2,14,13,32,10
10.1002-14651858.CD005355.pub5,14,5,33,15,79,37
10.1002-14651858.CD001060.pub2,15,1,30,9,79,10
10.1002-14651858.CD009161.pub2,29,1,26,13,103,32
10.1002-14651858.CD010852.pub2,13,6,18,4,37,18
10.1002-14651858.CD003078.pub2,12,1,13,4,38,9
10.1002-14651858.CD009387.pub2,15,1,32,7,71,19
10.1002-14651858.CD009776.pub2,11,5,38,19,92,18
10.1002-14651858.CD000163.pub2,31,5,23,6,71,36
10.1002-14651858.CD007571.pub2,19,2,25,9,106,29
10.1002-14651858.CD003641.pub4,34,0,42,8,145,33
10.1002-14651858.CD000053.pub3,16,2,27,12,109,29
10.1002-14651858.CD003459.pub4,26,2,34,13,145,31
10.1002-14651858.CD001367.pub3,8,0,8,6,59,18
10.1002-14651858.CD009992.pub2,44,5,41,18,139,43
10.1002-14651858.CD003325.pub3,6,3,14,8,51,9
10.1002-14651858.CD009036.pub2,21,1,28,13,95,25
10.1002-14651858.CD010453.pub2,7,5,15,12,39,16
10.1002-14651858.CD009230.pub2,12,1,16,13,65,24
10.1002-14651858.CD008930.pub2,28,8,30,19,103,30
10.1002-14651858.CD007805.pub2,19,2,16,8,52,15
10.1002-14651858.CD009583.pub2,20,5,22,11,74,30
10.1002-14651858.CD010283.pub2,16,4,23,6,88,31
10.1002-14651858.CD010408.pub2,6,2,13,2,25,6
10.1002-14651858.CD000213.pub3,22,5,28,11,122,20
10.1002-14651858.CD003363.pub3,21,3,29,17,85,35
10.1002-14651858.CD009076.pub2,20,6,33,27,120,50
10.1002-14651858.CD004695.pub3,17,3,48,12,75,39
10.1002-14651858.CD008207.pub3,24,4,17,13,75,15
10.1002-14651858.CD003772.pub4,21,1,26,10,78,30
10.1002-14651858.CD001777.pub4,19,3,17,14,67,36
10.1002-14651858.CD010627.pub2,5,2,10,5,40,7
10.1002-14651858.CD005638.pub3,16,3,13,8,41,7
10.1002-14651858.CD008190.pub2,13,5,26,9,81,14
10.1002-14651858.CD008439.pub3,9,5,26,14,40,10
10.1002-14651858.CD010619.pub2,13,1,16,8,33,10
10.1002-14651858.CD010280.pub2,14,1,20,12,93,41
10.1002-14651858.CD007533.pub3,26,5,20,20,78,15
10.1002-14651858.CD010958.pub2,12,1,37,19,81,32
10.1002-14651858.CD006461.pub4,14,2,12,14,62,27
10.1002-14651858.CD010386.pub2,21,5,29,21,86,25
10.1002-14651858.CD009700.pub2,26,3,35,24,122,36
10.1002-14651858.CD004732.pub3,21,1,19,8,60,26
10.1002-14651858.CD009285.pub3,15,1,31,17,113,31
10.1002-14651858.CD008582.pub2,12,0,27,6,49,46
10.1002-14651858.CD010456.pub2,13,2,23,12,59,13
10.1002-14651858.CD008938.pub2,9,2,19,14,80,36
10.1002-14651858.CD010026.pub2,23,3,27,15,82,20
10.1002-14651858.CD009471.pub2,14,0,31,13,152,41
10.1002-14651858.CD009878.pub2,15,1,20,5,90,19
10.1002-14651858.CD010357.pub2,29,4,43,30,148,23
10.1002-14651858.CD006169.pub2,23,4,27,7,71,24
10.1002-14651858.CD009224.pub2,20,3,21,12,85,29
10.1002-14651858.CD009268.pub2,18,1,17,11,60,25
10.1002-14651858.CD009176.pub2,16,2,18,21,72,50
10.1002-14651858.CD009396.pub2,12,1,12,10,52,26
10.1002-14651858.CD007514.pub3,12,1,19,13,56,19
10.1002-14651858.CD006239.pub2,16,5,23,19,103,28
10.1002-14651858.CD010521.pub2,9,1,12,8,56,17
10.1002-14651858.CD010943.pub2,14,0,31,13,84,25
10.1002-14651858.CD007034.pub3,7,4,13,7,46,16
10.1002-14651858.CD004734.pub4,16,3,31,6,105,17
10.1002-14651858.CD005055.pub3,14,0,27,19,69,18
10.1002-14651858.CD009532.pub2,18,3,28,18,80,45
10.1002-14651858.CD004687.pub4,12,3,24,19,70,15
10.1002-14651858.CD007331.pub3,28,5,32,25,130,39
10.1002-14651858.CD009266.pub2,17,2,23,13,80,27
10.1002-14651858.CD003488.pub3,11,2,29,8,68,30
10.1002-14651858.CD006639.pub4,12,3,15,10,60,19
10.1002-14651858.CD003462.pub3,11,1,14,11,65,25
10.1002-14651858.CD010409.pub2,26,6,25,18,88,25
10.1002-14651858.CD007210.pub3,17,2,23,10,82,49
10.1002-14651858.CD006033.pub5,17,4,31,17,68,21
10.1002-14651858.CD006767.pub3,12,3,22,7,63,16
10.1002-14651858.CD000238.pub2,12,1,24,5,72,21
10.1002-14651858.CD009979.pub2,9,3,18,12,59,22
10.1002-14651858.CD007469.pub2,20,4,28,30,103,41
10.1002-14651858.CD008579.pub3,29,7,28,12,125,43
10.1002-14651858.CD001833.pub3,9,0,21,6,49,13
10.1002-14651858.CD009120.pub2,20,1,22,3,55,24
10.1002-14651858.CD009065.pub2,16,8,32,14,98,38
10.1002-14651858.CD009135.pub2,8,0,21,9,53,17
10.1002-14651858.CD008625.pub2,10,2,31,9,74,39
10.1002-14651858.CD003101.pub3,14,2,23,11,55,17
10.1002-14651858.CD003148.pub3,16,2,38,17,78,36
10.1002-14651858.CD004098.pub2,21,2,46,13,168,50
10.1002-14651858.CD007333.pub2,34,0,26,8,88,18
10.1002-14651858.CD002281.pub3,15,2,28,13,65,24
10.1002-14651858.CD002815.pub2,17,2,22,6,66,22
10.1002-14651858.CD009960.pub2,12,2,20,11,76,31
10.1002-14651858.CD007679.pub4,16,4,19,18,85,18
10.1002-14651858.CD009646.pub2,8,2,13,7,34,17
10.1002-14651858.CD011132.pub2,24,5,28,21,129,36
10.1002-14651858.CD010749.pub2,29,1,41,24,104,45
10.1002-14651858.CD001266.pub4,8,0,18,5,67,24
10.1002-14651858.CD009211.pub2,17,4,20,21,100,35
10.1002-14651858.CD008566.pub2,12,3,20,14,61,18
10.1002-14651858.CD001338.pub3,24,3,17,10,71,21
10.1002-14651858.CD007922.pub3,11,2,17,13,61,19
10.1002-14651858.CD006242.pub2,22,1,33,17,96,28
10.1002-14651858.CD003216.pub2,13,0,22,6,57,27
10.1002-14651858.CD010146.pub2,17,3,23,18,79,25
10.1002-14651858.CD008758.pub2,22,2,17,21,61,20
10.1002-14651858.CD010327.pub2,8,4,26,12,83,21
10.1002-14651858.CD008782.pub4,33,4,50,31,132,20
10.1002-14651858.CD001918.pub3,17,3,27,5,78,22
10.1002-14651858.CD009235.pub3,15,3,27,14,82,40
10.1002-14651858.CD006744.pub3,26,3,25,10,86,41
10.1002-14651858.CD001470.pub2,17,1,21,14,81,31
10.1002-14651858.CD000957.pub2,27,0,24,7,154,22
10.1002-14651858.CD010212.pub2,5,0,13,5,34,11
10.1002-14651858.CD007467.pub4,10,2,16,7,59,23
10.1002-14651858.CD004452.pub3,25,2,31,7,128,38
10.1002-14651858.CD002255.pub2,29,5,39,8,132,33
10.1002-14651858.CD010253.pub2,31,3,30,16,110,67
10.1002-14651858.CD009810.pub2,19,4,24,11,56,26
10.1002-14651858.CD009162.pub2,20,2,43,5,133,56
10.1002-14651858.CD009908.pub2,8,1,23,7,62,23
10.1002-14651858.CD008805.pub3,8,5,13,12,41,18
10.1002-14651858.CD007477.pub3,20,4,22,7,69,25
10.1002-14651858.CD010695.pub2,18,3,13,20,56,22
10.1002-14651858.CD009697.pub2,18,1,23,20,74,30
10.1002-14651858.CD007784.pub2,21,0,36,10,83,22
10.1002-14651858.CD010252.pub2,25,3,17,13,95,69
10.1002-14651858.CD003824.pub2,18,0,31,26,114,29
10.1002-14651858.CD009964.pub2,17,4,28,7,82,13
10.1002-14651858.CD010870.pub2,10,3,14,15,47,9
10.1002-14651858.CD011056.pub2,26,5,46,27,101,30
10.1002-14651858.CD010909.pub2,21,4,36,23,94,30
10.1002-14651858.CD003895.pub3,27,0,21,11,87,24
10.1002-14651858.CD003463.pub2,8,2,39,15,95,21
10.1002-14651858.CD006056.pub2,22,1,32,17,109,42
10.1002-14651858.CD009108.pub2,18,1,26,4,94,23
10.1002-14651858.CD007232.pub4,18,2,27,21,145,38
10.1002-14651858.CD004927.pub4,21,5,46,14,144,64
10.1002-14651858.CD007683.pub3,24,2,25,11,67,27
10.1002-14651858.CD004772.pub4,28,2,36,19,144,64
10.1002-14651858.CD002947.pub2,31,2,30,14,129,43
10.1002-14651858.CD008616.pub2,16,0,33,6,62,21
10.1002-14651858.CD009741.pub2,6,1,8,2,36,27
10.1002-14651858.CD009446.pub2,25,4,44,8,91,31
10.1002-14651858.CD009413.pub2,13,3,19,14,56,23
10.1002-14651858.CD010769.pub2,25,0,37,17,84,26
10.1002-14651858.CD007676.pub2,20,2,19,8,103,32
10.1002-14651858.CD002020.pub4,14,3,17,19,76,25
10.1002-14651858.CD010312.pub2,23,4,28,9,79,26
10.1002-14651858.CD008549.pub3,12,1,15,4,26,13
10.1002-14651858.CD004272.pub3,14,2,26,12,68,16
10.1002-14651858.CD009384.pub2,9,2,25,10,57,36
10.1002-14651858.CD003948.pub3,11,3,20,11,60,18
10.1002-14651858.CD010681.pub2,20,0,30,19,70,25
10.1002-14651858.CD007104.pub2,13,3,42,10,63,23
10.1002-14651858.CD009917.pub2,7,3,11,20,74,28
10.1002-14651858.CD007298.pub4,16,4,29,4,80,37
10.1002-14651858.CD007714.pub2,19,4,21,8,84,26
10.1002-14651858.CD003526.pub3,22,9,33,14,113,60
10.1002-14651858.CD010072.pub2,19,2,29,13,68,22
10.1002-14651858.CD009941.pub2,10,1,39,12,106,53
10.1002-14651858.CD007364.pub2,14,0,21,7,65,17
10.1002-14651858.CD008397.pub2,27,1,35,10,95,19
10.1002-14651858.CD007479.pub2,17,4,19,10,65,21
10.1002-14651858.CD001899.pub4,10,5,13,12,45,14
